supervoxel_id	root_id	pos_x	pos_y	pos_z	soma_x	soma_y	soma_z	nucleus_id	flow	super_class	cell_class	cell_sub_class	supertype	cell_type	hemibrain_type	ito_lee_hemilineage	hartenstein_hemilineage	top_nt	top_nt_conf	known_nt	known_nt_source	side	nerve	vfb_id	fbbt_id	status	dimorphism	matching_notes	fru_dsx	synonyms
81561841872286455	720575940628851697	159600.0	72488.0	4878.0	159600.0	72488.0	4878.0	6892012.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.5797195198514046			right		fw061146			isomorphic			
77550205045910368	720575940634890265	100576.0	63872.0	5345.0	100576.0	63872.0	5345.0	2538102.0	intrinsic	optic	LO>ME	tangential		LMt2				glutamate	0.6141934299417475			left		fw061191			isomorphic			
81632210616233823	720575940609977539	160296.0	73256.0	4714.0	160296.0	73256.0	4714.0	6892226.0	intrinsic	optic	LO>ME	tangential		LMt2				glutamate	0.5994418597180524			right		fw061208			isomorphic			
77832092272577228	720575940632876708	104576.0	69680.0	5002.0	104576.0	69680.0	5002.0	2575671.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.6316581120064191			left		fw061210			isomorphic			
77269073800774197	720575940605541344	96616.0	69240.0	6358.0	96616.0	69240.0	6358.0	2130864.0	intrinsic	optic	LOP>LO			Tlp14				gaba	0.5308394492085229	glutamate	Nern et al., 2024 (EASI-FISH)	left		fw061211			isomorphic			
81772673159980406	720575940620654928	162296.0	68800.0	4479.0	162296.0	68800.0	4479.0	6893505.0	intrinsic	optic	LO>ME	tangential		LMt2				glutamate	0.6431379626590545			right		fw061216			isomorphic			
77691354784125626	720575940635586655	103248.0	69536.0	4903.0	103248.0	69536.0	4903.0	2575286.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.5551564718438187			left		fw061253			isomorphic			
81561704433469714	720575940621691585	158872.0	70680.0	4970.0	158872.0	70680.0	4970.0	6891812.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.6116841527443915			right		fw061303			isomorphic			
77832092272446302	720575940618682658	104952.0	69832.0	4898.0	104952.0	69832.0	4898.0	2575811.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.5115907762290831			left		fw061315			isomorphic			
81561773153020703	720575940632455466	159648.0	71352.0	5016.0	159648.0	71352.0	5016.0	6892021.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.6163102611002295			right		fw061318			isomorphic			
82967911219994327	720575940632526440	179496.0	53792.0	5903.0	179496.0	53792.0	5903.0	7407754.0	intrinsic	optic	LOP>ME.LO			Tlp14				glutamate	0.5994362271884921	glutamate	Nern et al., 2024 (EASI-FISH)	right		fw061328			isomorphic			
81632141897095317	720575940648685444	160160.0	71400.0	4940.0	160160.0	71400.0	4940.0	6892170.0	intrinsic	optic	ME>LO			LMa1				glutamate	0.4329858345794793			right		fw061353			isomorphic			
77480798374345705	720575940615941782	99408.0	77704.0	5347.0	99408.0	77704.0	5347.0	2701156.0	intrinsic	optic	LOP>LO			Tlp14				glutamate	0.46218865294169836	glutamate	Nern et al., 2024 (EASI-FISH)	left		fw061361			isomorphic			
81632210616305334	720575940621243526	159704.0	72720.0	4764.0	159704.0	72720.0	4764.0	6892045.0	intrinsic	optic	ME>LO			LMa1				glutamate	0.5776206228396795			right		fw061365			isomorphic			
81772604507159128	720575940622056564	162376.0	67984.0	4680.0	162376.0	67984.0	4680.0	6893489.0	intrinsic	optic	LO>ME	tangential		LMt2				glutamate	0.5764386337503636			right		fw061395			isomorphic			
81702441921642435	720575940627249850	161104.0	70488.0	4827.0	161104.0	70488.0	4827.0	6892697.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.6507011473069361			right		fw061396			isomorphic			
81702441921428740	720575940634039469	160792.0	70528.0	4691.0	160792.0	70528.0	4691.0	6892455.0	intrinsic	optic	LO>ME	tangential		LMt2				glutamate	0.6161184314344846			right		fw061410			isomorphic			
81772741879372413	720575940633808685	161960.0	69792.0	4445.0	161960.0	69792.0	4445.0	6893195.0	intrinsic	optic	LO>ME	tangential		LMt2				glutamate	0.6073523909263081			right		fw061412			isomorphic			
77831817461516002	720575940613305962	104456.0	65944.0	5292.0	104456.0	65944.0	5292.0	2582326.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.5725739273323069			left		fw061435			isomorphic			
77761654808815204	720575940624774473	104008.0	68392.0	4890.0	104008.0	68392.0	4890.0	2575464.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.6613172809963658			left		fw061436			isomorphic			
81561704433326935	720575940623016709	159416.0	70664.0	4870.0	159416.0	70664.0	4870.0	6891937.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.6979850316499061			right		fw061455			isomorphic			
77761723528367818	720575940623641880	104000.0	69536.0	4951.0	104000.0	69536.0	4951.0	2575484.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.5970271493840968			left		fw061458			isomorphic			
77761654875662428	720575940614982184	103496.0	68928.0	5222.0	103496.0	68928.0	5222.0	2578710.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.6950474331189541			left		fw061526			isomorphic			
81702579360801030	720575940633007953	161048.0	72872.0	5000.0	161048.0	72872.0	5000.0	6892624.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.5179477332998083			right		fw061531			isomorphic			
77691148692585817	720575940625676814	103024.0	67168.0	5274.0	103024.0	67168.0	5274.0	2578089.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.5568333664779599			left		fw061544			isomorphic			
81561841872474260	720575940629900816	159488.0	72944.0	5000.0	159488.0	72944.0	5000.0	6891973.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.5823070714911598			right		fw061553			isomorphic			
77550273765283321	720575940628767765	101096.0	64800.0	5254.0	101096.0	64800.0	5254.0	2538181.0	intrinsic	optic	LO>ME	tangential		LMt2				glutamate	0.5480029149961041			left		fw061555			isomorphic			
81632073177270228	720575940631845151	159816.0	71176.0	4712.0	159816.0	71176.0	4712.0	6892059.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.5197713267069234			right		fw061563			isomorphic			
81632004457751886	720575940631889227	159744.0	69760.0	4676.0	159744.0	69760.0	4676.0	6892039.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.5851412835648135			right		fw061571			isomorphic			
77761654808992668	720575940627731352	103792.0	68352.0	5035.0	103792.0	68352.0	5035.0	2575419.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.5703146105272513			left		fw061613			isomorphic			
81561773152558191	720575940619219776	159616.0	72112.0	4691.0	159616.0	72112.0	4691.0	6892011.0	intrinsic	optic	ME>LO			LMa1				glutamate	0.5260512931244855			right		fw061627			isomorphic			
77691148625838194	720575940614314415	102808.0	67008.0	5025.0	102808.0	67008.0	5025.0	2575023.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.5524321710982065			left		fw061634			isomorphic			
81561704433266995	720575940632330538	158720.0	71080.0	4824.0	158720.0	71080.0	4824.0	6891766.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.6162745504109773			right		fw061644			isomorphic			
77691148692646434	720575940616039574	102456.0	66536.0	5297.0	102456.0	66536.0	5297.0	2577343.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.5096372768937878			left		fw061661			isomorphic			
77902529736186229	720575940621403014	105952.0	70752.0	4967.0	105952.0	70752.0	4967.0	2576119.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.576314169011429			left		fw061690			isomorphic			
77620848601042181	720575940623560413	102184.0	67400.0	4947.0	102184.0	67400.0	4947.0	2574704.0	intrinsic	optic	ME>LO			LMa1				glutamate	0.5467454624772766			left		fw061713			isomorphic			
81843316915807811	720575940613643122	163184.0	72712.0	5182.0	163184.0	72712.0	5182.0	6897774.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.6085018398968111			right		fw061749			isomorphic			
77691286198430257	720575940629751043	102768.0	68688.0	5650.0	102768.0	68688.0	5650.0	2577576.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.5518053852074831			left		fw061773			isomorphic			
81772673226774211	720575940617019442	162376.0	68248.0	4774.0	162376.0	68248.0	4774.0	6893497.0	intrinsic	optic	ME>LO			LMa1				glutamate	0.5951385435014349			right		fw061808			isomorphic			
81561704433120418	720575940629853739	158944.0	71144.0	4723.0	158944.0	71144.0	4723.0	6891813.0	intrinsic	optic	ME>LO			LMa1				glutamate	0.515046839082876			right		fw061840			isomorphic			
83460698587652395	720575940636024056	187112.0	56906.0	5889.0	187152.0	56896.0	5896.0	7675371.0	intrinsic	optic	LOP>LO			Tlp14				glutamate	0.6940662638666062	glutamate	Nern et al., 2024 (EASI-FISH)	right		fw064315			isomorphic			
75509030562920205	720575940637651519	70982.0	56763.0	6605.0	71064.0	53784.0	6624.0	1310146.0	intrinsic	optic	LOP			Tlp14				gaba	0.5678842091205148	glutamate	Nern et al., 2024 (EASI-FISH)	left		fw065451			isomorphic			
83250966744457593	720575940604813233	183910.0	76703.0	5736.0	183784.0	76704.0	5735.0	7711410.0	intrinsic	optic	LOP>LO			Tlp14				glutamate	0.6784102958437943	glutamate	Nern et al., 2024 (EASI-FISH)	right		fw066589			isomorphic			
83811511248015566	720575940628535804	191812.0	40704.0	3879.0	191800.0	40712.0	3863.0	7842308.0	intrinsic	optic	LOP>LO			Tlp14				glutamate	0.7280608467313796	glutamate	Nern et al., 2024 (EASI-FISH)	right		fw070286			isomorphic			
83249935952294237	720575940635853931	183452.0	62020.0	5725.0	188600.0	59704.0	5972.0	7684212.0	intrinsic	optic	LOP>LO			Tlp14				glutamate	0.6675143373704223	glutamate	Nern et al., 2024 (EASI-FISH)	right		fw072040			isomorphic			
76071843077131108	720575940617304577	78890.0	53911.0	6397.0	63304.0	43584.0	4479.0	1078323.0	intrinsic	optic	LOP>LO			Tlp14				gaba	0.5276843756689467	glutamate	Nern et al., 2024 (EASI-FISH)	left		fw072616			isomorphic			
83813023344622435	720575940632319277	192220.0	63402.0	5696.0	193792.0	59616.0	5832.0	7905335.0	intrinsic	optic	LOP>LO			Tlp14				glutamate	0.7220495754836916	glutamate	Nern et al., 2024 (EASI-FISH)	right		fw072819			isomorphic			
83602191923433961	720575940613214058	188531.0	68120.0	5601.0	190384.0	61744.0	5764.0	7904239.0	intrinsic	optic	LOP>LO			Tlp14				glutamate	0.6509995392712429	glutamate	Nern et al., 2024 (EASI-FISH)	right		fw073037			isomorphic			
83813160716874008	720575940630246905	191683.0	65885.0	5492.0	191680.0	53248.0	5770.0	7890916.0	intrinsic	optic	LOP>LO			Tlp14				glutamate	0.6465791264486981	glutamate	Nern et al., 2024 (EASI-FISH)	right		fw073127			isomorphic			
83672354509183660	720575940644651812	189782.0	64441.0	5609.0	207736.0	49272.0	4697.0	8428003.0	intrinsic	optic	LOP>LO			Tlp14				glutamate	0.5944257456023868	glutamate	Nern et al., 2024 (EASI-FISH)	right		fw073456			isomorphic			
74736211327192736	720575940622908186	60303.0	74954.0	6319.0	86944.0	81672.0	3885.0	1951765.0	intrinsic	optic	ME	tangential		Sm20				acetylcholine	0.930263900658735			left		fw073649			isomorphic			
83461316996155114	720575940629548800	186837.0	65788.0	5632.0	183960.0	72984.0	5695.0	7695567.0	intrinsic	optic	LOP>LO			Tlp14				glutamate	0.5841237008162194	glutamate	Nern et al., 2024 (EASI-FISH)	right		fw073702			isomorphic			
83742723319912746	720575940620021231	191303.0	64154.0	5683.0	190544.0	54616.0	5796.0	7890162.0	intrinsic	optic	LOP>LO			Tlp14				glutamate	0.6255509771998905	glutamate	Nern et al., 2024 (EASI-FISH)	right		fw073705			isomorphic			
83460904679182430	720575940626783507	186564.0	59009.0	5557.0	185480.0	46544.0	5367.0	7664477.0	intrinsic	optic	LOP>LO			Tlp14				glutamate	0.6688375444365601	glutamate	Nern et al., 2024 (EASI-FISH)	right		fw074003			isomorphic			
75862248404370977	720575940626397221	75987.0	77421.0	4140.0	86640.0	80208.0	3809.0	1951659.0	intrinsic	optic	ME	tangential		Sm20				acetylcholine	0.9244774797465652			left		fw074070			isomorphic			
82264361082994239	720575940628342282	169267.0	55052.0	4929.0	160920.0	71976.0	4993.0	6892517.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.5459050107404718			right		fw074617			isomorphic			
75790436820161801	720575940621235183	75510.0	55821.0	6603.0	77088.0	44592.0	6137.0	1502255.0	intrinsic	optic	LOP>LO			Tlp14				gaba	0.5224519345751129	glutamate	Nern et al., 2024 (EASI-FISH)	left		fw075025			isomorphic			
75649836770644291	720575940614693551	72930.0	57283.0	6535.0	57392.0	43576.0	5395.0	893513.0	intrinsic	optic	LOP>LO			Tlp14				gaba	0.5270746643829125	glutamate	Nern et al., 2024 (EASI-FISH)	left		fw075428			isomorphic			
76284186260039288	720575940636620912	82103.0	72415.0	6245.0	72920.0	62384.0	6876.0	1327858.0	intrinsic	optic	LOP>LO			Tlp14				glutamate	0.5505703209022144	glutamate	Nern et al., 2024 (EASI-FISH)	left		fw075447			isomorphic			
76142486497653501	720575940623411580	80777.0	58805.0	4685.0	101064.0	66424.0	5134.0	2574316.0	intrinsic	optic	LO>ME	tangential		LMt2				glutamate	0.5453499284809656			left		fw075823			isomorphic			
75650249087112151	720575940638152414	72963.0	63118.0	6213.0	78944.0	74656.0	6474.0	1568910.0	intrinsic	optic	LOP>LO			Tlp14				gaba	0.48884093287655156	glutamate	Nern et al., 2024 (EASI-FISH)	left		fw076188			isomorphic			
82828067018039514	720575940620159366	177613.0	66275.0	5620.0	190216.0	47912.0	3046.0	7872201.0	intrinsic	optic	LOP>LO			Tlp14				glutamate	0.5997705929112506	glutamate	Nern et al., 2024 (EASI-FISH)	right		fw077389			isomorphic			
83038486122438069	720575940608552405	180182.0	56548.0	5786.0	189208.0	43776.0	3349.0	7874229.0	intrinsic	optic	LOP>LO			Tlp14				glutamate	0.6347530958392584	glutamate	Nern et al., 2024 (EASI-FISH)	right		fw077428			isomorphic			
81983848044967526	720575940640567155	165344.0	70039.0	4055.0	158280.0	74464.0	4974.0	6920469.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.6223322155315985			right		fw078073			isomorphic			
75931655344732669	720575940636372335	77505.0	63000.0	6505.0	74208.0	61072.0	6802.0	1538756.0	intrinsic	optic	LOP>LO			Tlp14				gaba	0.4618584770478227	glutamate	Nern et al., 2024 (EASI-FISH)	left		fw079538			isomorphic			
76213061601732552	720575940608301833	80951.0	61356.0	6320.0	77352.0	64528.0	6798.0	1540910.0	intrinsic	optic	LOP>LO			Tlp14				gaba	0.476465661565126	glutamate	Nern et al., 2024 (EASI-FISH)	left		fw079545			isomorphic			
76001817930626131	720575940621116038	77785.0	59806.0	6620.0	76056.0	56536.0	6797.0	1525597.0	intrinsic	optic	LOP>LO			Tlp14				gaba	0.46653719532619164	glutamate	Nern et al., 2024 (EASI-FISH)	left		fw080170			isomorphic			
76776904908271925	720575940628110357	89943.0	74457.0	6256.0	94748.0	77244.0	6100.0		intrinsic	optic	LOP>LO			Tlp14				glutamate	0.46458540995292885	glutamate	Nern et al., 2024 (EASI-FISH)	left		fw080561			isomorphic			
84025641204614568	720575940626741629	194521.0	86282.0	4403.0	170705.0	88916.0	3719.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.8760686173681217			right		fw080619			isomorphic			
83885178661253558	720575940618560230	192440.0	90129.0	4891.0	176088.0	92344.0	4564.0	7538854.0	intrinsic	optic	ME>LO			MLt6				acetylcholine	0.8888191882790849			right		fw081134			isomorphic			
83322434799118526	720575940619808561	184956.0	93349.0	4348.0	169352.0	88064.0	3755.0	7213327.0	intrinsic	optic	ME>LO			MLt6				acetylcholine	0.9011073149325919			right		fw082273			isomorphic			
83533609818270175	720575940625968679	187501.0	94484.0	4867.0	175000.0	91584.0	3458.0	7528139.0	intrinsic	optic	ME	tangential		Sm20				acetylcholine	0.9313705511159288			right		fw083937			isomorphic			
76142830296826249	720575940606579302	79933.0	64123.0	6576.0	77424.0	68120.0	6750.0	1554302.0	intrinsic	optic	LOP>LO			Tlp14				glutamate	0.4649030096197945	glutamate	Nern et al., 2024 (EASI-FISH)	left		fw090097			isomorphic			
75299504677073506	720575940612387251	68200.0	79526.0	5093.0	88353.0	85960.0	4423.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.845151554233056			left		fw092143			isomorphic			
83673659977457631	720575940627802696	189918.0	84146.0	3730.0	170253.0	85620.0	3259.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.8793102577613923			right		fw097282			isomorphic			
83111466005698451	720575940632105291	181984.0	95558.0	4477.0	170932.0	89448.0	3869.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.8794712970820142			right		fw097943			isomorphic			
76847616981346008	720575940622245545	91043.0	79899.0	4166.0	91338.0	83612.0	4614.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.9433914742740128			left		fw099426			isomorphic			
76707291809862779	720575940623010518	88695.0	85655.0	4594.0	88902.0	87014.0	4914.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.901285007205609			left		fw099439			isomorphic			
76918123164434227	720575940632856147	91715.0	82050.0	4262.0	91733.0	81886.0	4257.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.9215694560881937			left		fw099459			isomorphic			
76354554668624523	720575940628656968	82893.0	73177.0	3643.0	89656.0	81916.0	4006.0		intrinsic	optic	ME	tangential		Sm20				acetylcholine	0.8510706195938524			left		fw099980			isomorphic			
76214916826656151	720575940606185248	81211.0	88880.0	5087.0	86881.0	89045.0	5112.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.8821869076261711			left		fw100985			isomorphic			
76566691827604876	720575940626075725	86439.0	88290.0	4792.0	90773.0	85588.0	4811.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.9209100864255768			left		fw101260			isomorphic			
76214435722860364	720575940610120516	81284.0	82156.0	4297.0	89573.0	83826.0	4273.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.9253462342132109			left		fw101517			isomorphic			
76355310650097190	720575940623524390	83846.0	84551.0	4235.0	89196.0	84774.0	4338.0		intrinsic	optic	ME	tangential		Sm20				acetylcholine	0.9534744248763033			left		fw102370			isomorphic			
75861836356210288	720575940632583820	76395.0	71124.0	6412.0	76816.0	77112.0	6569.0	1567601.0	intrinsic	optic	LOP>LO			Tlp14				gaba	0.45615444231107544	glutamate	Nern et al., 2024 (EASI-FISH)	left		fw103392			isomorphic			
83533541098882375	720575940609741251	187503.0	93647.0	4945.0	173120.0	92016.0	4078.0	7507719.0	intrinsic	optic	ME>LO			MLt6				acetylcholine	0.900278178222861			right		fw106115			isomorphic			
83603909843278503	720575940606432614	189306.0	93315.0	5121.0	184596.0	94855.0	4944.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.8539542380460666			right		fw107557			isomorphic			
83181903469476902	720575940616309958	183005.0	96492.0	4568.0	175616.0	93504.0	4496.0	7538559.0	intrinsic	optic	ME>LO			MLt6				acetylcholine	0.928570977635541			right		fw108926			isomorphic			
76777523115100432	720575940622879838	89168.0	83662.0	4376.0	90040.0	83662.0	4301.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.903490737077494			left		fw108948			isomorphic			
82759416058983184	720575940632580143	176827.0	92677.0	3732.0	167640.0	86683.0	3704.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.9319430479360217			right		fw111952			isomorphic			
83603909843023340	720575940640345176	188933.0	92939.0	4928.0	173703.0	92500.0	4235.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.860022788058074			right		fw112014			isomorphic			
76284941906110167	720575940627256932	82211.0	83795.0	4379.0	66824.0	88464.0	4086.0	1356951.0	intrinsic	optic	ME>LO			MLt6				acetylcholine	0.9103451258337677			left		fw112721			isomorphic			
83392803543594166	720575940633162031	186151.0	93787.0	4588.0	179225.0	94981.0	4665.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.907330238638479			right		fw112919			isomorphic			
76355723101023347	720575940629781659	83400.0	90576.0	5152.0	83400.0	90576.0	5152.0	1975978.0	intrinsic	optic	ME>LO			MLt6				acetylcholine	0.8073142694350963			left		fw113207			isomorphic			
76496391803249880	720575940632441391	85856.0	89648.0	5104.0	85856.0	89648.0	5104.0	1965738.0	intrinsic	optic	ME>LO			MLt6				acetylcholine	0.8611035213308624			left		fw113249			isomorphic			
76988491908598502	720575940606300774	92568.0	81800.0	4363.0	92568.0	81800.0	4363.0	2142263.0	intrinsic	optic	ME>LO			MLt6				acetylcholine	0.9465403755397869			left		fw113255			isomorphic			
76707016865029931	720575940626657072	88704.0	82336.0	4080.0	88704.0	82336.0	4080.0	1964653.0	intrinsic	optic	ME	tangential		Sm20				acetylcholine	0.8759496765627756			left		fw113274			isomorphic			
77198842428858365	720575940622393840	95688.0	71176.0	6155.0	95688.0	71176.0	6155.0	2126092.0	intrinsic	optic	LOP>LO			Tlp14				gaba	0.5025260740104961	glutamate	Nern et al., 2024 (EASI-FISH)	left		fw113278			isomorphic			
82196053721598068	720575940607790025	168376.0	85976.0	3340.0	168376.0	85976.0	3340.0	7212895.0	intrinsic	optic	ME>LO			MLt6				acetylcholine	0.8955030867177151			right		fw113544			isomorphic			
76918054377800152	720575940614192559	91296.0	80624.0	4002.0	91296.0	80624.0	4002.0	2136764.0	intrinsic	optic	ME	tangential		Sm20				acetylcholine	0.9177819282767667			left		fw113546			isomorphic			
82195916282552122	720575940619116827	168128.0	84360.0	3149.0	168128.0	84360.0	3149.0	7212786.0	intrinsic	optic	ME>LO			MLt6				acetylcholine	0.9232401558588154			right		fw113551			isomorphic			
82196122508058947	720575940633451987	168392.0	87480.0	3723.0	168392.0	87480.0	3723.0	7212906.0	intrinsic	optic	ME>LO			MLt6				acetylcholine	0.9315493149495656			right		fw113553			isomorphic			
82266422465940869	720575940632633923	169504.0	86008.0	3373.0	169504.0	86008.0	3373.0	7213375.0	intrinsic	optic	ME	tangential		Sm20				acetylcholine	0.9428257270059821			right		fw113569			isomorphic			
81702441854680047	720575940612520410	160696.0	71256.0	4445.0	160696.0	71256.0	4445.0	6892404.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.6716177762122726			right		fw113631			isomorphic			
77620848667996064	720575940621759681	102128.0	67800.0	5345.0	102128.0	67800.0	5345.0	2577084.0	intrinsic	optic	LO>ME	tangential		LMt2				glutamate	0.5980302358080598			left		fw113657			isomorphic			
82688703650160664	720575940616688178	175184.0	87576.0	3111.0	175184.0	87576.0	3111.0	7478986.0	intrinsic	optic	ME	tangential		Sm20				acetylcholine	0.8998519942943013			right		fw113722			isomorphic			
82547622497698234	720575940612528563	173936.0	81952.0	2889.0	173936.0	81952.0	2889.0	7461816.0	intrinsic	optic	ME	tangential		Sm20				acetylcholine	0.930686382034025			right		fw113878			isomorphic			
77691354784431318	720575940617143481	103288.0	70160.0	5127.0	103288.0	70160.0	5127.0	2575303.0	intrinsic	optic	LO>ME			LMa1				glutamate	0.6112353550390295			left		fw114068			isomorphic			
77058654427344566	720575940605889312	93512.0	79320.0	3983.0	93512.0	79320.0	3983.0	2138246.0	intrinsic	optic	ME>LO			MLt6				acetylcholine	0.9036205846883133			left		fw114257			isomorphic			
82195985002270758	720575940624280873	168376.0	85296.0	3349.0	168376.0	85296.0	3349.0	7212894.0	intrinsic	optic	ME>LO			MLt6				acetylcholine	0.9178481966716535			right		fw114347			isomorphic			
76565867059637364	720575940613095282	86288.0	76168.0	3667.0	86288.0	76168.0	3667.0	1951526.0	intrinsic	optic	ME	tangential		Sm20				acetylcholine	0.8672046562924813			left		fw114387			isomorphic			
82618334906012382	720575940628191877	174496.0	87024.0	3142.0	174496.0	87024.0	3142.0	7481975.0	intrinsic	optic	ME	tangential		Sm20				acetylcholine	0.9361567446003302			right		fw114425			isomorphic			
81632485427456272	720575940624077336	160344.0	76672.0	4509.0	160344.0	76672.0	4509.0	6921420.0	intrinsic	optic	LO>ME	tangential		LMt2				glutamate	0.6500261518856478			right		fw114437			isomorphic			
77620917387815248	720575940610441284	102112.0	68320.0	5612.0	102112.0	68320.0	5612.0	2577059.0	intrinsic	optic	LO>ME	tangential		LMt2				glutamate	0.6658619315819279			left		fw114452			isomorphic			
82477597417843982	720575940617973460	172752.0	87384.0	3238.0	172752.0	87384.0	3238.0	7481579.0	intrinsic	optic	ME	tangential		Sm20				acetylcholine	0.8894726275868617			right		fw114483			isomorphic			
76566141937670615	720575940621641454	86872.0	79832.0	3752.0	86872.0	79832.0	3752.0	1951719.0	intrinsic	optic	ME	tangential		Sm20				acetylcholine	0.9282206009889109			left		fw114484			isomorphic			
82547416339327612	720575940621972208	173400.0	79416.0	2927.0	173400.0	79416.0	2927.0	7461142.0	intrinsic	optic	ME	tangential		Sm20				acetylcholine	0.9353948606109989			right		fw114536			isomorphic			
83321472591921791	720575940635060124	185198.0	79052.0	3110.0	171740.0	83904.0	3071.0		intrinsic	optic	ME	tangential		Sm20				acetylcholine	0.8861875707305729			right		fw114804			isomorphic			
75721305026066305	720575940628952049	73657.0	73964.0	6215.0	57344.0	84256.0	5730.0	981833.0	intrinsic	optic	LOP>LO			Tlp14				gaba	0.4688762592034676	glutamate	Nern et al., 2024 (EASI-FISH)	left		fw115078			isomorphic			
76214641948116435	720575940636639863	81471.0	85184.0	4626.0	86006.0	87712.0	4359.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.9100701855599282			left		fw115708			isomorphic			
83181422365691823	720575940638574143	182257.0	89655.0	3806.0	167558.0	86093.0	3633.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.91396690623573			right		fw116112			isomorphic			
76143860819955931	720575940614892967	79837.0	78622.0	4115.0	92132.0	81665.0	4294.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.9057193043246364			left		fw116257			isomorphic			
77620848667789742	720575940633589708	102104.0	68072.0	5194.0	102104.0	68072.0	5194.0	2577057.0	intrinsic	optic	LO>ME	tangential		LMt2				glutamate	0.5878379193833949			left		fw123278			isomorphic			
77550548576240929	720575940629878059	100469.0	68776.0	4886.0	103673.0	70235.0	4858.0		intrinsic	optic	LO>ME			LMa1				glutamate	0.5761143300850312			left		fw128912			isomorphic			
82477734857121137	720575940621702895	172755.0	89123.0	3519.0	169117.0	87104.0	3581.0		intrinsic	optic	ME>LO			MLt6				acetylcholine	0.9080227119250577			right		fw136812			isomorphic			
74736005102086352	720575940644602016	59383.0	71503.0	6144.0	85720.0	82856.0	3846.0	1963995.0	intrinsic	optic	ME	tangential		Sm20				acetylcholine	0.9297224177645244			left		fw137246			isomorphic			
